,Ticker,Training Data Size,Test Data Size,Accuracy,train_true,train_false,coef,intercept
638,SCCO.JK,967,241,0.6887966804979253,238,729,[[-0.18968113  0.00207954 -0.01369321  0.02338555 -1.4180371 ]],[-1.1125438]
639,SCMA.JK,968,241,0.6348547717842323,389,579,[[-0.06117658 -0.02133738  0.09356896  0.00465519 -1.0565112 ]],[-0.39664447]
640,SCNP.JK,497,124,0.7258064516129032,157,340,"[[-1.25331463e-01 -1.49883296e-02 -1.67246530e-01  3.08435225e-04
  -3.72946711e-01]]",[-0.77687872]
641,SDMU.JK,967,241,0.5435684647302904,136,831,"[[ 1.34170092e-17 -1.04458168e-07 -1.42059353e-08  1.77564240e-07
  -9.22918456e-17]]",[-2.37497831e-14]
642,SDPC.JK,967,241,0.6265560165975104,329,638,[[-0.51902995  0.00520801 -0.02655936  0.00344589 -0.70380937]],[-0.66547399]
643,SDRA.JK,967,241,0.6680497925311203,227,740,[[-0.78514641 -0.01055642  0.01266011 -0.00451112 -0.56005947]],[-1.17871139]
644,SEMA.JK,234,58,0.7586206896551724,83,151,[[ 0.04148967 -0.03221218  0.09090353  0.04337944 -0.30497405]],[-0.6241663]
645,SFAN.JK,738,184,0.625,247,491,[[ 0.09226567  0.00076191 -0.10482686 -0.02858002 -0.00100671]],[-0.68438713]
646,SGER.JK,511,127,0.7007874015748031,233,278,"[[1.79948259e-01 6.02760437e-02 7.40512337e-02 1.25231711e-04
  1.35013511e-01]]",[-0.18034177]
647,SGRO.JK,967,241,0.6639004149377593,316,651,"[[-6.86239514e-02 -2.96616980e-02 -1.25499110e-03  1.02355648e-02
  -1.74703437e+00]]",[-0.72829583]
648,SHID.JK,968,241,0.6639004149377593,209,759,[[ 0.4061031   0.00785751  0.03693089 -0.0042798   0.08004983]],[-1.29154071]
649,SHIP.JK,967,241,0.5352697095435685,352,615,[[-0.34735848 -0.0065744  -0.01005847  0.0271433  -0.17523052]],[-0.55531138]
650,SICO.JK,185,46,0.7608695652173914,66,119,[[-0.02112162  0.03532154 -0.02262498  0.02233598 -0.41695814]],[-0.58317013]
651,SIDO.JK,968,241,0.6058091286307054,372,596,[[-0.06364323  0.01784731 -0.01164374 -0.03586078 -0.18040435]],[-0.46791949]
652,SILO.JK,968,241,0.5601659751037344,412,556,[[ 0.10359071 -0.03518831 -0.00234745 -0.00927528  0.06437477]],[-0.30114415]
653,SIMA.JK,966,241,1.0,117,849,[[0.21624676 0.03808871 0.70524135 0.01221591 0.29163023]],[-1.98271749]
654,SIMP.JK,967,241,0.6846473029045643,366,601,[[-0.00314852  0.05334205  0.0050334  -0.00730275 -0.15877349]],[-0.50238559]
655,SINI.JK,657,164,0.5792682926829268,242,415,[[-0.38187041  0.00483257  0.00495861 -0.01631253 -1.79010671]],[-0.54019249]
656,SIPD.JK,968,241,0.7178423236514523,253,715,[[-0.51919796  0.01303331 -0.00096332 -0.00133477 -0.79364327]],[-1.03448831]
657,SKBM.JK,967,241,0.6016597510373444,258,709,[[-1.02535233 -0.00448746 -0.02075763  0.00361716 -1.45855912]],[-1.00929346]
658,SKLT.JK,968,241,0.7593360995850622,168,800,[[-0.5507966   0.08514149 -0.04722162  0.0532546  -1.28553163]],[-1.56931444]
659,SKRN.JK,882,220,0.5727272727272728,353,529,"[[-5.86413762e-02  7.64316480e-04  8.67000279e-02  1.58103150e-03
  -9.53825491e-01]]",[-0.40492714]
660,SKYB.JK,966,241,1.0,104,862,[[-0.22301794 -0.15419619  0.02852651  0.02964493 -0.1299948 ]],[-2.12727994]
661,SLIS.JK,676,169,0.6804733727810651,274,402,[[ 0.80732375 -0.01163205  0.05917187  0.0392714   1.44841035]],[-0.39400857]
662,SMAR.JK,968,241,0.5892116182572614,280,688,[[-0.16312507 -0.02093716  0.08742368  0.00431646 -0.09782101]],[-0.89687801]
663,SMBR.JK,967,241,0.6390041493775933,331,636,[[ 0.14874859 -0.14148174 -0.0729468   0.00105269 -0.40098795]],[-0.64424301]
664,SMCB.JK,968,241,0.6887966804979253,318,650,[[ 0.17960344 -0.00427425 -0.0039325   0.00392157 -0.04743176]],[-0.72031446]
665,SMDM.JK,967,241,0.6431535269709544,334,633,[[-0.66568324  0.00598374  0.02763089 -0.00799402 -2.87450377]],[-0.64513517]
666,SMDR.JK,968,241,0.6390041493775933,383,585,[[-0.01349819  0.00064471  0.01019842 -0.00054631 -0.31151234]],[-0.42125702]
667,SMGR.JK,967,241,0.5892116182572614,424,543,[[-0.00986737 -0.00108918 -0.00152515 -0.00912099 -0.56794739]],[-0.24320849]
668,SMKL.JK,726,181,0.5580110497237569,269,457,[[-0.20406724  0.01019259  0.10377135  0.01124777 -1.65818446]],[-0.52846462]
669,SMKM.JK,203,50,0.5,101,102,[[ 0.22336241  0.30422025  0.3252026  -0.08439416  0.24002446]],[0.00813771]
670,SMMA.JK,968,241,0.9087136929460581,150,818,[[-0.15396513  0.05385462  0.00361671 -0.01758179 -0.7301969 ]],[-1.69481065]
671,SMMT.JK,967,241,0.6390041493775933,362,605,"[[-5.29012917e-02 -8.14579246e-03 -5.44499023e-02 -8.04095064e-04
  -1.46525336e+00]]",[-0.50717854]
672,SMRA.JK,967,241,0.6182572614107884,384,583,[[-0.00972429  0.02455408  0.00250258  0.0127714   0.02795341]],[-0.41956194]
673,SMRU.JK,966,241,1.0,92,874,[[-0.31210605  0.14164314  0.37642987 -0.0555702   0.87226197]],[-2.27683001]
674,SMSM.JK,968,241,0.5643153526970954,424,544,[[-0.13917588 -0.06978061  0.00821345 -0.00562087 -0.21751693]],[-0.2443768]
675,SNLK.JK,389,97,0.5154639175257731,183,206,[[ 0.5577131   0.07128447 -0.1729171  -0.03242791  1.50734011]],[-0.10497854]
676,SOCI.JK,967,241,0.6016597510373444,354,613,[[-0.2860265  -0.03341476  0.03256166 -0.00263233 -1.09416102]],[-0.54591037]
677,SOFA.JK,529,132,0.8712121212121212,153,376,"[[ 5.89395091e-01  1.34692593e-01  3.71440233e-01  1.99992368e-04
  -1.17001012e+00]]",[-0.8929505]
678,SOHO.JK,496,124,0.7983870967741935,165,331,"[[-1.99533751e-01 -6.28482274e-02  1.62031777e-01  3.49698447e-04
  -1.21571016e+00]]",[-0.69167143]
679,SONA.JK,967,241,0.983402489626556,73,894,[[ 0.45963565 -0.00395264 -0.00423804 -0.00140195 -0.08640406]],[-2.49851439]
680,SOSS.JK,867,216,0.5416666666666666,339,528,"[[-4.65516387e-01  1.00833461e-03 -4.07870606e-02 -2.48835114e-03
  -1.59996887e+00]]",[-0.44229655]
681,SOTS.JK,847,211,0.6919431279620853,276,571,"[[-4.77454204e-01  2.82923412e-02 -2.63358365e-02  9.74020334e-04
  -2.07796160e+00]]",[-0.7249785]
682,SOUL.JK,38,9,0.7777777777777778,9,29,[[-0.00316485  0.07354626  0.09359658  0.42218861  0.42847197]],[-1.1714065]
683,SPMA.JK,968,241,0.6182572614107884,370,598,[[-0.35944864 -0.02208245  0.11053777 -0.0058091  -1.45865832]],[-0.47777988]
684,SPTO.JK,967,241,0.7302904564315352,320,647,[[-0.01569048 -0.06049886 -0.0245111  -0.00488924 -0.87784335]],[-0.69409121]
685,SQMI.JK,967,241,0.6970954356846473,296,671,"[[ 4.56129676e-01  4.18596822e-04  6.84504511e-02  2.15954863e-03
  -6.80768544e-02]]",[-0.81726561]
686,SRAJ.JK,968,241,0.6307053941908713,334,634,"[[-8.05746396e-01 -1.21876750e-02 -4.10636404e-03 -1.04575990e-03
  -1.38470287e+00]]",[-0.63860195]
687,SRIL.JK,966,241,1.0,256,710,[[-0.2023287  -0.01030572  0.05274144 -0.00544983 -0.56114173]],[-1.0225971]
688,SRSN.JK,967,241,0.8174273858921162,277,690,"[[-1.39610747e-01  3.50502909e-03  1.09368898e-01  3.93470207e-05
  -2.17976056e+00]]",[-0.92073401]
689,SRTG.JK,968,241,0.6099585062240664,377,591,"[[-7.53361984e-02 -3.87702291e-04 -6.99121010e-03 -3.76941573e-03
  -1.61468946e+00]]",[-0.4482618]
690,SSIA.JK,967,241,0.5726141078838174,351,616,[[-0.03820131  0.00631221  0.02819812 -0.00102675 -0.80591202]],[-0.55991702]
691,SSMS.JK,967,241,0.5186721991701245,368,599,[[-0.03093498  0.0101233   0.11217954 -0.00198118 -1.33932336]],[-0.48252333]
692,SSTM.JK,968,241,0.7759336099585062,260,708,[[-0.85424596 -0.07743245 -0.02674209  0.01415458  0.08368273]],[-1.01353082]
693,STAA.JK,202,50,0.64,85,117,[[-0.01247302  0.31280304 -0.78455986 -0.03006165 -1.00573427]],[-0.33819635]
694,STAR.JK,967,241,0.7302904564315352,295,672,[[-0.05985207 -0.0218889   0.00965646  0.00328704 -2.45847345]],[-0.83009353]
695,SULI.JK,967,241,0.5850622406639004,114,853,[[0. 0. 0. 0. 0.]],[0.]
696,SUNI.JK,37,9,0.6666666666666666,15,22,[[-0.00807012  0.36271122  0.5404431  -0.23645461  0.3995    ]],[-0.55150163]
697,SURE.JK,884,220,0.9409090909090909,168,716,[[-0.31346396 -0.03166145 -0.00135956 -0.00136091 -1.23196364]],[-1.44694871]
698,SWAT.JK,946,236,0.7966101694915254,313,633,[[-0.53274774  0.04584345  0.01540049  0.0108908  -0.7592153 ]],[-0.70563989]
699,SWID.JK,142,35,0.6857142857142857,38,104,[[-0.04767801  0.05436726  0.19414282  0.07738393 -0.90653624]],[-1.0061397]
700,TALF.JK,966,241,0.7012448132780082,251,715,[[-0.89276201  0.0353299  -0.10247864 -0.00437007 -1.42876322]],[-1.04774741]
701,TAMA.JK,608,151,1.0,166,442,[[-0.15670578  0.04895637 -0.04032726  0.01059277 -0.39631326]],[-0.99206081]
702,TAMU.JK,968,241,1.0,255,713,[[-0.10021691  0.10532324  0.0148734   0.01620501  0.41855194]],[-1.03049384]
703,TAPG.JK,382,95,0.6736842105263158,157,225,[[-0.1904973  -0.17361516 -0.01102559  0.00647311 -0.39501017]],[-0.36718664]
704,TARA.JK,966,241,0.0,159,807,"[[ 1.14595165e-17  3.47897801e-08  4.73120237e-09 -5.91345330e-08
  -1.65045642e-13]]",[-3.80163637e-15]
705,TAYS.JK,253,63,0.7619047619047619,92,161,[[-0.06182177  0.01613606  0.20337859 -0.0138366   0.34300149]],[-0.57325863]
706,TBIG.JK,968,241,0.5767634854771784,424,544,[[-0.02550507  0.00469314  0.06871908  0.0127252  -0.71425062]],[-0.24679116]
707,TBLA.JK,967,241,0.7053941908713693,386,581,[[-0.09209757  0.01569848  0.14226746  0.00563804 -0.04122725]],[-0.40842573]
708,TBMS.JK,967,241,0.7136929460580913,252,715,"[[-3.34106675e-01  7.16149805e-04 -2.80043137e-02  6.32114709e-03
  -1.25645865e+00]]",[-1.04466525]
709,TCID.JK,967,241,0.6224066390041494,190,777,[[-0.19564086 -0.01153176  0.05674396 -0.0048945  -0.54242657]],[-1.40716493]
710,TCPI.JK,936,234,0.5341880341880342,414,522,[[ 0.12167036  0.10480776  0.04089521  0.02836612 -0.04164788]],[-0.23719726]
711,TDPM.JK,966,241,1.0,245,721,[[-0.3404385   0.01227531 -0.00378074  0.00502109 -0.08100638]],[-1.07598929]
712,TEBE.JK,652,163,0.588957055214724,185,467,[[-0.13493787  0.011121    0.03719024 -0.00086472 -0.23995053]],[-0.92089563]
713,TECH.JK,548,136,0.7720588235294118,212,336,[[ 0.53245807 -0.02141559  0.00476689 -0.04952703  1.37186051]],[-0.48264091]
714,TELE.JK,790,197,0.9949238578680203,150,640,[[-0.32722654 -0.00565332 -0.03460946  0.03271774 -0.15605553]],[-1.45864561]
715,TFAS.JK,688,171,0.5847953216374269,245,443,[[ 0.57634726  0.11265685 -0.00436272  0.05785381  0.0393246 ]],[-0.59039134]
716,TFCO.JK,966,241,0.9004149377593361,229,737,[[-0.09876231  0.01065819 -0.0486623  -0.00093561 -0.1630178 ]],[-1.16803089]
717,TGKA.JK,968,241,0.7053941908713693,213,755,[[-0.20223718  0.07698794  0.00635553 -0.02389788 -0.75597618]],[-1.28877831]
718,TGRA.JK,967,241,0.8464730290456431,307,660,[[ 0.09174759 -0.00355804 -0.0098858  -0.00069209 -0.32525083]],[-0.76105666]
719,TIFA.JK,967,241,0.7302904564315352,323,644,[[ 0.27953043  0.00155285  0.00342108 -0.0369908  -0.63492258]],[-0.68842737]
720,TINS.JK,967,241,0.6099585062240664,393,574,[[-0.11558324 -0.09535875 -0.04452652  0.00437249 -0.55308788]],[-0.37960878]
721,TIRA.JK,967,241,0.6473029045643154,302,665,[[-0.67589442 -0.00368072  0.02778161 -0.04563441 -1.75060077]],[-0.79367104]
722,TIRT.JK,967,241,0.8298755186721992,252,715,[[-0.54365913  0.01396466 -0.03855195 -0.0045422  -3.08977258]],[-1.06111624]
723,TKIM.JK,967,241,0.6058091286307054,397,570,[[-0.16855569  0.03136874 -0.00990711  0.05346952  0.4677931 ]],[-0.36667023]
724,TLDN.JK,184,45,0.6444444444444445,39,145,[[-0.03626979 -0.15095722 -0.28230907  0.00630511 -0.90383607]],[-1.30727672]
725,TLKM.JK,967,241,0.5477178423236515,416,551,[[-0.18167789  0.01570037 -0.01653407 -0.00136969 -0.60350934]],[-0.28675697]
726,TMAS.JK,968,241,0.5269709543568465,316,652,[[ 0.0820626   0.07128764  0.00502756 -0.00851414 -0.76906423]],[-0.71438502]
727,TMPO.JK,967,241,0.6763485477178424,295,672,"[[-7.17669153e-01  1.16005367e-02  5.79956032e-03 -2.23955633e-04
  -2.19619439e+00]]",[-0.82015637]
728,TNCA.JK,941,235,0.6680851063829787,341,600,"[[-3.85753742e-02 -1.90344872e-04  1.14943169e-01  3.94355559e-04
  -7.53828316e-01]]",[-0.56103786]
729,TOBA.JK,967,241,0.6556016597510373,258,709,"[[ 5.30270489e-02  6.98739800e-03  1.14333708e-01 -7.35248054e-04
  -7.96133905e-01]]",[-1.00756545]
730,TOOL.JK,124,30,0.7,26,98,"[[-2.53682514e-02 -7.56044187e-02  5.18941268e-01  1.39658334e-03
   1.66804620e+00]]",[-1.33582009]
731,TOPS.JK,966,241,1.0,141,825,[[0. 0. 0. 0. 0.]],[0.]
732,TOTL.JK,967,241,0.6265560165975104,310,657,[[-0.08342639  0.00356901 -0.05184818 -0.02030266 -0.30218791]],[-0.75423405]
733,TOTO.JK,967,241,0.6846473029045643,302,665,"[[-1.04681244e-01 -8.29897977e-03 -1.15347201e-04  2.45083375e-02
  -2.51035189e+00]]",[-0.79594342]
734,TOWR.JK,967,241,0.5933609958506224,368,599,[[-0.12540379 -0.01149824 -0.0104173   0.01966601 -1.14032935]],[-0.48321048]
735,TOYS.JK,512,128,0.7265625,164,348,[[ 0.1161826  -0.12205609  0.44325992 -0.04643732 -0.54891845]],[-0.77052972]
736,TPIA.JK,968,241,0.5933609958506224,462,506,[[ 0.6550338  -0.03068356 -0.33146509 -0.01356603  0.54437183]],[-0.10904712]
737,TPMA.JK,967,241,0.5767634854771784,278,689,[[ 0.00926292 -0.08271645  0.0300731  -0.00104021 -0.24627751]],[-0.90353922]
738,TRAM.JK,966,241,1.0,125,841,[[-0.68640878  0.04605805 -0.07394609  0.0898618  -0.48413927]],[-1.92192393]
739,TRGU.JK,141,35,0.7142857142857143,37,104,[[-0.04947201  0.04393369  0.6907062   0.01277399 -0.76847465]],[-1.00875608]
740,TRIM.JK,967,241,0.6224066390041494,305,662,[[-0.30827446 -0.00771276 -0.1015038   0.03228862 -2.973569  ]],[-0.79341401]
741,TRIN.JK,622,155,0.6516129032258065,237,385,[[ 0.09540865  0.06365152  0.09169023 -0.01104516 -0.02761431]],[-0.47693987]
742,TRIS.JK,968,241,0.6224066390041494,300,668,[[-0.6068412  -0.02299688  0.02626477  0.0087044  -0.91762319]],[-0.79570806]
743,TRJA.JK,503,125,0.6,210,293,[[ 0.00250097  0.08083592 -0.11822485  0.0119851   0.34273455]],[-0.34023957]
744,TRON.JK,4,1,1.0,2,2,[[-0.00133418  0.08798361  0.45320118 -0.00567692  0.08787555]],[-0.21853261]
745,TRST.JK,966,241,0.7385892116182573,159,807,"[[-5.70422938e-02  1.28799201e-01  1.35864214e-02  2.03558218e-04
  -1.88884266e+00]]",[-1.64492411]
746,TRUE.JK,352,87,0.9770114942528736,88,264,[[-0.0129895   0.13536848 -0.44828072  0.08243753 -0.29315006]],[-1.11982056]
747,TRUK.JK,961,240,0.65,326,635,[[-0.24336369 -0.01114568 -0.04092994  0.01040494 -0.22270568]],[-0.66382266]
748,TRUS.JK,968,241,0.6141078838174274,274,694,[[-0.91932302 -0.00101236  0.0230827  -0.00264054 -0.60607328]],[-0.92460701]
749,TSPC.JK,968,241,0.6680497925311203,344,624,[[ 0.03847637  0.01043161 -0.0202025  -0.00301387 -0.2603301 ]],[-0.59502083]
750,TUGU.JK,960,239,0.5815899581589958,293,667,[[-0.29430813  0.04433894  0.03184916  0.00700471  0.09949737]],[-0.82548561]
751,UANG.JK,530,132,0.6363636363636364,168,362,[[-0.12638318 -0.02222427  0.00194878 -0.09195259 -0.78647427]],[-0.77124451]
752,UCID.JK,633,158,0.6708860759493671,224,409,[[-0.00434798  0.00166525 -0.08548205 -0.00953272 -0.16652049]],[-0.60190484]
753,UFOE.JK,420,104,0.5673076923076923,173,247,[[ 0.42203487 -0.02802559 -0.025283    0.0082752   1.95256781]],[-0.36721331]
754,ULTJ.JK,967,241,0.6099585062240664,349,618,[[-0.13748111  0.01162927  0.10303914 -0.0043677  -0.73579001]],[-0.56728873]
755,UNIC.JK,967,241,0.6721991701244814,314,653,[[-0.03164349  0.01519026 -0.02618638  0.00134184 -0.86671907]],[-0.72668998]
756,UNIQ.JK,400,100,0.69,102,298,[[-0.18650612 -0.02438566  0.27912447  0.00346272 -2.69791107]],[-1.09025152]
757,UNIT.JK,967,241,1.0,212,755,"[[-4.75199896e-01 -5.47138267e-03  1.01545497e-03  1.41475639e-02
  -1.45125950e+00]]",[-1.27527215]
758,UNSP.JK,967,241,0.5933609958506224,368,599,[[-0.09132802  0.01595526 -0.01668242 -0.01384614 -0.84908027]],[-0.48119063]
759,UNTR.JK,967,241,0.5435684647302904,431,536,[[-0.04314594 -0.03417959  0.00647655 -0.00949305 -0.92268883]],[-0.21069378]
760,UNVR.JK,968,241,0.5394190871369294,396,572,[[-0.02191899  0.01856403 -0.01006478 -0.0005396  -0.52348228]],[-0.36485509]
761,URBN.JK,848,211,0.5971563981042654,187,661,[[ 0.16014767 -0.00045969 -0.03748837  0.00409627 -0.00921956]],[-1.26787821]
762,UVCR.JK,326,81,0.654320987654321,122,204,[[-0.00685979 -0.07522756 -0.40846299  0.08666025  0.81767165]],[-0.55131118]
763,VAST.JK,20,5,0.8,5,15,[[-0.01231402 -0.32569353 -0.27246696 -0.08217546 -0.21272293]],[-1.23082647]
764,VICI.JK,442,110,0.5818181818181818,158,284,[[ 0.12431297  0.03640397 -0.16074307  0.02297591  0.39067957]],[-0.56789933]
765,VICO.JK,967,241,0.6680497925311203,331,636,"[[-4.22317071e-01  1.42252927e-03 -6.65579885e-03 -2.53042805e-03
  -3.10897307e+00]]",[-0.65943328]
766,VINS.JK,967,241,0.6307053941908713,357,610,[[-0.72472932 -0.00433777  0.00933292  0.00258214 -1.75003914]],[-0.52885159]
767,VIVA.JK,967,241,1.0,171,796,[[-0.13000506  0.06969374 -0.03149284 -0.02414924  0.89062088]],[-1.54052319]
768,VOKS.JK,967,241,0.5518672199170125,363,604,[[-0.2721637   0.03651729  0.05170415  0.00232092 -1.00854847]],[-0.50780286]
769,VRNA.JK,968,241,0.6348547717842323,248,720,[[-0.64263763  0.04118353  0.03759079 -0.00168228 -0.11725008]],[-1.07109538]
770,VTNY.JK,51,12,0.6666666666666666,22,29,[[-0.01033971 -0.39863858  0.29971514 -0.04235398 -0.10187243]],[-0.35822752]
771,WAPO.JK,968,241,0.6307053941908713,298,670,"[[-7.94623453e-02 -4.17573380e-04 -8.61752648e-03 -2.51773033e-03
  -2.04632285e+00]]",[-0.81206651]
772,WEGE.JK,967,241,0.6556016597510373,373,594,[[-0.03244536 -0.01473203 -0.00735955 -0.00602413 -1.07951917]],[-0.46213589]
773,WEHA.JK,967,241,0.6390041493775933,297,670,[[0.01422741 0.02202631 0.02713621 0.0014375  0.52627307]],[-0.82332681]
774,WGSH.JK,253,63,0.6507936507936508,95,158,[[-0.00265983  0.05216631  0.10143935 -0.00215534 -0.23921682]],[-0.50836983]
775,WICO.JK,966,241,0.7842323651452282,183,783,[[-0.66427413  0.01893867 -0.00265864  0.02465012 -2.40377035]],[-1.47633365]
776,WIFI.JK,436,109,0.6238532110091743,153,283,[[ 0.01170362 -0.06453397  0.04274526 -0.00334895  0.36240842]],[-0.61795546]
777,WIIM.JK,967,241,0.5684647302904564,329,638,[[ 0.00678928 -0.01278666 -0.00241246 -0.0006233   0.15779827]],[-0.66373652]
778,WIKA.JK,967,241,0.6514522821576764,398,569,[[ 0.00052723  0.02293719  0.02434909 -0.00214459 -0.33906656]],[-0.35252292]
779,WINE.JK,36,9,0.6666666666666666,15,21,[[ 0.00132656 -0.0558771   0.32390273  0.32288416  0.04340543]],[-0.40542318]
780,WINR.JK,177,44,1.0,7,170,[[-0.03673731  0.12959987  0.22609809  0.32020076  0.49577938]],[-3.1758627]
781,WINS.JK,967,241,0.5560165975103735,310,657,[[-0.31878353 -0.00739791  0.28533614  0.01459487 -2.09858996]],[-0.75904679]
782,WIRG.JK,188,47,0.6170212765957447,58,130,[[ 0.03938075  0.0830138   0.12236163  0.00255508 -0.59111421]],[-0.79757454]
783,WMPP.JK,253,63,0.8412698412698413,98,155,[[ 0.13423358  0.00665885  0.07611802  0.01164206 -0.94448031]],[-0.45649852]
784,WMUU.JK,419,104,0.7884615384615384,141,278,[[-0.13341076 -0.10971589  0.02076208  0.08215148 -0.85618228]],[-0.68326266]
785,WOMF.JK,967,241,0.6182572614107884,343,624,[[-0.28201295  0.00142086  0.01910073 -0.01477368 -1.2566726 ]],[-0.59251579]
786,WOOD.JK,967,241,0.6265560165975104,352,615,[[-0.1025624   0.02569335  0.01212794 -0.00375293 -0.26433252]],[-0.56257914]
787,WOWS.JK,657,164,1.0,117,540,[[-0.16523005 -0.00451299 -0.00099317  0.01777219 -0.421924  ]],[-1.52893943]
788,WSBP.JK,967,241,0.991701244813278,328,639,[[-0.08908895 -0.01327439  0.07828758 -0.00058895 -0.45681303]],[-0.66733047]
789,WSKT.JK,966,241,0.6887966804979253,375,591,[[ 0.00256429 -0.00383281  0.00163587 -0.0002909  -0.00152404]],[-0.45426496]
790,WTON.JK,967,241,0.6390041493775933,365,602,[[-0.23063251 -0.01527797 -0.06650233 -0.03448923 -0.08526983]],[-0.50506325]
791,YELO.JK,872,217,0.7050691244239631,219,653,[[-0.00986773 -0.02149462 -0.01156446 -0.0138124  -0.83401281]],[-1.09294139]
792,YPAS.JK,967,241,0.6348547717842323,251,716,[[-0.55255873 -0.00188908  0.05333107 -0.00390264  0.41732503]],[-1.06218307]
793,YULE.JK,967,241,0.7800829875518672,249,718,[[-0.26747763  0.00303344  0.0208098  -0.00687694 -1.13623393]],[-1.06081933]
794,ZATA.JK,71,17,0.7647058823529411,16,55,[[ 0.01512692  0.8781131  -0.05694697  0.12939322  0.76831447]],[-1.17660088]
795,ZINC.JK,967,241,0.8672199170124482,363,604,[[ 0.17916688  0.08139519 -0.01044174 -0.00275715  0.19365946]],[-0.5161197]
796,ZONE.JK,845,211,0.5971563981042654,313,532,[[0.18042222 0.09789793 0.03215467 0.03271543 0.35592685]],[-0.54236156]
797,ZYRX.JK,388,97,0.7422680412371134,139,249,[[ 0.0806164   0.01069699  0.19140863 -0.02206928  0.6250521 ]],[-0.58660074]
